Jurisdiction,State,Year,ElectionDate,Office,Winner,IncumbentStatusofWinner,total_cands_with_writein,Numberofrounds,Totalballotscast,Firstroundactivevotes,Finalroundactivevotes,Firstroundvoteforwinner,Firstroundpercentforwinner,Firstroundplaceforwinner,Finalroundvotesforwinner,Finalroundpercentforwinner,Winnersconsensusvalue,WinnersFinalRoundVotesasPe,Fullyrankedballots,Ballotswith2Rankings,BallotsRankingtheWinner,FirstRoundUndervote,FirstRoundOvervotes,pctfirstroundover,TotalBallotswithOvervotes,InactivebyOvervote,InactivebySkippedRankings,InactivebyAbstention,Inactivebyrankinglimit,TotalInactive,Includesduplicaterankings,Includesskippedrankings,TurnoutPercentpercentofregi,RegisteredVotersinJurisdictio,Condorcetwinner,ComeFromBehindWinner,NumberofRankingsPermitted,BallotStyle,BallotMarkingStyle,VotingEquipmentUsed,Linktofullresults,CVRAvailable,Notes,RaceID,AU,female_cands,male_cands,nonbin_cands,gender_miss_cands,black_cands,hisp_cands,mena_cands,aapi_cands,white_cands,other_cands,minority_cands,num_cands_no_writein,female_cands5,male_cands5,nonbin_cands5,gender_miss_cands5,black_cands5,hisp_cands5,mena_cands5,aapi_cands5,white_cands5,other_cands5,minority_cands5,total_cands5,open_seat,allcands_male,allcands_female,cands_mixed_gender,allcands_male5,allcands_female5,cands_mixed_gender5,special_election,month,gen_election,prim_election,level,record available
Alaska,AK,2022,11/8/2022,State Senate S,"Hoffman, Lyman F.",Incumbent,2,1,7428,6906,6906,4454,0.64495,1,4454,0.64495,.79699,0.64495,2941,2972,5504,479.0,21.0,0.002827140549273,23.0,0.0,0.0,0.0,0.0,0,45.0,229.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_SenateDistrictS,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State House 26,"Tilton, Cathy L.",Incumbent,2,1,7213,6635,6635,5360,0.80784,1,5360,0.80784,.87445,0.80784,1342,1403,5802,575.0,2.0,0.0002772771384999,2.0,0.0,0.0,0.0,0.0,0,54.0,33.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict26,,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State House 25,"Johnson, DeLena M.",Incumbent,2,1,8378,7312,7312,5687,0.77776,1,5687,0.77776,.87609,0.77776,2711,2749,6406,1059.0,2.0,0.0002387204583433,2.0,0.0,0.0,0.0,0.0,0,42.0,52.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict25,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,state,yes
Alaska,AK,2022,8/16/2022,US House special election,Mary Peltola,OpenSeat,3,2,192289,189114,177321,74820,0.4,1,91277,0.5148,.592,0.483,55519,137521,137521,,315.0,0.0016381592290771,761.0,48.0,156.0,11589.0,0.0,11793,4097.0,5605.0,,,N - IRV winner differed from Condorcet winner,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_08162022_HouseofRepresentativesSpecial,,2,1,0,1,0,0,0,0,2,1,1,3,2,1,0,0,0,0,0,0,2,1,1,3,1,0,0,1,0,0,1,1.0,8,0,0,federal,yes
Alaska,AK,2022,11/8/2022,State House 24,"Saddler, Dan",OpenSeat,3,1,7996,7524,7524,3975,0.52831,1,3975,0.52831,.77047,0.52831,1450,4420,5805,460.0,8.0,0.0010005002501251,11.0,0.0,0.0,0.0,0.0,0,51.0,101.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict24,,1,2,0,1,1,0,0,0,1,0,1,2,1,2,0,0,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State House 1,"Ortiz, Daniel H. ""Dan""",Incumbent,2,1,6888,6710,6710,3519,0.52444,1,3519,0.52444,.63323,0.52444,1751,1787,4249,174.0,3.0,0.0004355400696864,3.0,0.0,0.0,0.0,0.0,0,40.0,65.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State Senate L,"Merrick, Kelly R.",OpenSeat,2,1,16332,14712,14712,8512,0.57858,1,8512,0.57858,.72138,0.57858,5717,5850,10613,1605.0,7.0,0.0004286064168504,12.0,0.0,0.0,0.0,0.0,0,56.0,78.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_SenateDistrictL,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State Senate D,"Bjorkman, Jesse J.",OpenSeat,3,3,16236,15274,14198,7035,0.46059,1,7604,0.53557,.70885,0.49784,2727,7640,10833,941.0,15.0,0.0009238728750924,37.0,2.0,1.0,1073.0,0.0,1076,109.0,179.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_SenateDistrictD,,0,3,0,1,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,1,1,0,0,1,0,0,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State House 28,"Sumner, Jesse M.",OpenSeat,4,4,7098,6004,5056,2199,0.36626,1,3120,0.61709,.64024,0.51965,1855,3567,4126,1075.0,13.0,0.0018315018315018,31.0,2.0,0.0,946.0,0.0,948,74.0,129.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict28,,2,2,0,1,0,0,0,1,3,0,1,4,2,2,0,0,0,0,0,1,3,0,1,4,1,0,0,1,0,0,1,0.0,11,1,0,state,yes
Alaska,AK,2022,11/8/2022,State House 30,"McCabe, Kevin J.",OpenSeat,3,3,8135,7551,6546,3391,0.44908,1,3662,0.55943,.68269,0.48497,1224,4034,5166,567.0,12.0,0.0014751075599262,25.0,1.0,3.0,1001.0,0.0,1005,79.0,76.0,,,Y,N,5.0,Grid,Oval,Dominion ImageCast,Link,Y,,Alaska_11082022_HouseDistrict30,,1,2,0,1,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0.0,11,1,0,state,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 2,Michela Alioto-Pier,Incumbent*,5,1,39462,34488,34488,21118,0.6123289,1,21118,0.6123289,.7682671999999999,0.6123289,18947,23098,26496,4879.0,95.0,0.0024073792509249,202.0,0.0,0.0,0.0,0.0,0,0.0,444.0,0.7928554207184763,49772,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,"Incumbent appointed January, 2004",SanFrancisco_11022004_BoardofSupervisorsDistrict2_tab1,,1,4,0,0,0,0,1,0,4,0,1,5,1,3,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,1,1.0,11,1,0,local,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 5,Ross Mirkarimi,OpenSeat,22,20,39255,35109,26111,9947,0.2833177,1,13211,0.5059553,.4697656,0.3762853,28457,31206,16493,3752.0,394.0,0.0100369379696854,560.0,76.0,0.0,2861.0,6061.0,8998,0.0,364.0,0.726191357111144,54056,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022004_BoardofSupervisorsDistrict5_tab1,,3,19,0,0,5,0,0,0,13,1,6,19,1,4,0,0,1,0,0,0,3,1,2,5,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 3,Aaron Peskin,Incumbent,4,1,28317,25905,25905,16177,0.6244740000000001,1,16177,0.6244740000000001,.7965258000000001,0.6244740000000001,15950,18743,20634,2338.0,74.0,0.0026132711798566,143.0,0.0,0.0,0.0,0.0,0,0.0,359.0,0.7137779794313369,39672,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022004_BoardofSupervisorsDistrict3_tab1,,0,4,0,0,0,0,0,1,3,0,1,4,0,4,0,0,0,0,0,1,3,0,1,4,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 9,ToMAmmiano,Incumbent,6,1,26275,24868,24868,12592,0.5063535,1,12592,0.5063535,.7580425,0.5063535,16142,20683,18851,1235.0,172.0,0.006546146527117,283.0,0.0,0.0,0.0,0.0,0,0.0,402.0,0.7186423062195723,36562,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022004_BoardofSupervisorsDistrict9_tab1,,2,4,0,1,0,4,0,0,2,0,4,6,1,2,0,0,0,2,0,0,1,0,2,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 7,Sean R Elsbernd,OpenSeat,13,12,34905,31639,24325,10505,0.3320269,1,13834,0.5687153,.526913,0.4372452,22105,26383,16671,3030.0,236.0,0.0067612089958459,348.0,40.0,0.0,2939.0,4335.0,7314,0.0,367.0,0.7748057713651498,45050,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022004_BoardofSupervisorsDistrict7_tab1,,3,10,0,0,1,1,0,3,8,0,5,13,1,5,0,0,1,1,0,1,3,0,3,6,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2004,11/2/2004,Board of Supervisors District 11,Gerardo Sandoval,Incumbent,8,7,24902,23176,18307,7477,0.3226182,1,10679,0.5833288000000001,.5335692000000001,0.4607784,16395,18779,12366,1507.0,219.0,0.0087944743394105,340.0,51.0,0.0,2200.0,2618.0,4869,0.0,434.0,0.6782883447280255,36713,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022004_BoardofSupervisorsDistrict11_tab1,,3,5,0,0,1,3,0,3,0,0,7,7,3,4,0,0,1,3,0,2,0,0,6,6,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2004,11/5/2004,Board of Supervisors District 1,Jake McGoldrick,Incumbent,7,6,30721,28787,25940,11815,0.4104283,1,14011,0.5401311,.6033626000000001,0.4867128000000001,19860,23292,17369,1778.0,156.0,0.0050779597018326,242.0,19.0,0.0,1336.0,1492.0,2847,0.0,323.0,0.7219637149840196,42552,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11052004_BoardofSupervisorsDistrict1_tab1,,3,4,0,0,0,0,0,2,5,0,2,7,2,3,0,0,0,0,0,2,3,0,2,5,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2005,11/8/2005,Assessor-Recorder,Phil Ting,Incumbent*,4,3,225370,199224,189314,94062,0.4721419,1,110053,0.5813252,.8119303,0.5524083000000001,101977,132293,161756,25398.0,748.0,0.0033189865554422,1288.0,66.0,0.0,9844.0,0.0,9910,0.0,5735.0,0.5259743139135691,428481,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,Incumbent appointed in 2005,SanFrancisco_11082005_AssessorRecorder_tab1,,0,4,0,0,0,1,0,2,0,0,3,3,0,3,0,0,0,1,0,2,0,0,3,3,0,1,0,0,1,0,0,1.0,11,1,0,local,yes
San Francisco,CA,2005,11/8/2005,Treasurer,Jose Cisneros,Incumbent*,4,1,225370,176491,176491,108155,0.6128075,1,108155,0.6128075,.7885388000000001,0.6128075,81831,104826,139170,48271.0,608.0,0.0026977858632471,1083.0,0.0,0.0,0.0,0.0,0,0.0,2456.0,0.5259743139135691,428481,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,Incumbent appointed in 2004,SanFrancisco_11082005_Treasurer_tab1,,0,4,0,0,0,1,0,3,0,0,4,4,0,3,0,0,0,1,0,2,0,0,3,3,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2006,11/7/2006,Board of Supervisors District 4,Ed Jew,OpenSeat,6,6,21985,19814,15975,5184,0.2616332,1,8388,0.5250704,.5294741,0.423337,12343,14986,10491,1970.0,201.0,0.0091425972253809,301.0,42.0,0.0,2869.0,928.0,3839,0.0,512.0,0.5996999454446263,36660,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11072006_BoardofSupervisorsDistrict4_tab1,,1,5,0,1,0,0,0,4,2,0,4,6,1,4,0,0,0,0,0,3,2,0,3,5,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2006,11/7/2006,Board of Supervisors District 6,Chris Daly,Incumbent,8,5,19915,17941,17646,8746,0.4874868,1,8968,0.5082172,.6071568000000001,0.4998607,7800,10106,10893,1809.0,165.0,0.0082852121516445,258.0,7.0,0.0,236.0,52.0,295,0.0,456.0,0.551371854148786,36119,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11072006_BoardofSupervisorsDistrict6_tab1,,0,8,0,0,1,2,0,0,4,0,3,7,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2006,11/7/2006,Board of Supervisors District 10,Sophie Maxwell,Incumbent,7,1,16703,14322,14322,7997,0.5583717,1,7997,0.5583717,.7174276999999999,0.5583717,6765,8883,10275,2212.0,169.0,0.0101179428845118,246.0,0.0,0.0,0.0,0.0,0,0.0,464.0,0.4907306754414314,34037,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11072006_BoardofSupervisorsDistrict10_tab1,,4,3,0,0,6,0,0,0,1,0,6,7,3,2,0,0,4,0,0,0,1,0,4,5,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2006,11/7/2006,Board of Supervisors District 8,Bevan Dufty,Incumbent,3,1,35117,31715,31715,20924,0.6597508999999999,1,20924,0.6597508999999999,.8449945,0.6597508999999999,8807,17096,26799,3359.0,43.0,0.0012244781729647,118.0,0.0,0.0,0.0,0.0,0,0.0,845.0,0.6978320052461101,50323,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11072006_BoardofSupervisorsDistrict8_tab1,,1,2,0,1,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2006,11/7/2006,Board of Supervisors District 2,Michela Alioto-Pier,Incumbent,2,1,26186,20910,20910,16707,0.7989957,1,16707,0.7989957,.8678144000000001,0.7989957,4993,5169,18146,5248.0,28.0,0.0010692736576797,49.0,0.0,0.0,0.0,0.0,0,0.0,767.0,0.6119940170141162,42788,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11072006_BoardofSupervisorsDistrict2_tab1,,2,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
San Francisco,CA,2007,11/6/2007,Mayor,Gavin Newsom,Incumbent,12,1,149465,144730,144730,106395,0.7351274999999999,1,106395,0.7351274999999999,.809763,0.7351274999999999,48481,65841,117197,4236.0,499.0,0.0033385742481517,866.0,0.0,0.0,0.0,0.0,0,0.0,2911.0,0.3562099914680242,419598,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062007_Mayor_tab1,,2,9,1,1,2,0,0,1,9,0,3,12,1,3,0,0,0,0,0,1,3,0,1,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 7,Sean R Elsbernd,Incumbent,3,1,36669,31165,31165,22105,0.7092892999999999,1,22105,0.7092892999999999,.9112144999999999,0.7092892999999999,14545,17166,28398,5451.0,53.0,0.0014453625678366,102.0,0.0,0.0,0.0,0.0,0,4672.0,234.0,0.8088095815779606,45337,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict7_tab1,,0,3,0,1,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 5,Ross Mirkarimi,Incumbent,3,1,41175,35659,35659,27564,0.7729886,1,27564,0.7729886,.9266945,0.7729886,17890,21612,33045,5412.0,104.0,0.0025258044930176,177.0,0.0,0.0,0.0,0.0,0,4424.0,224.0,0.7966836290463015,51683,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict5_tab1,,0,3,0,1,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,2,1,1,3,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 9,David Campos,OpenSeat,7,7,28884,26486,23474,9468,0.3574719000000001,1,12637,0.5383403,.7314053,0.47712,19552,22521,19372,2085.0,313.0,0.0108364492452569,407.0,39.0,0.0,1234.0,1739.0,3012,2161.0,170.0,0.7927107061503417,36437,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict9_tab1,,1,6,0,1,0,4,0,0,3,0,4,7,1,3,0,0,0,4,0,0,0,0,4,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 3,David Chiu,OpenSeat,9,9,30086,27198,22875,10270,0.3776013,1,13582,0.5937486,.5820649,0.499375,18954,22578,15831,2604.0,284.0,0.0094396064614771,370.0,32.0,0.0,1373.0,2918.0,4323,1892.0,209.0,0.7731010381334156,38916,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict3_tab1,,4,5,0,1,0,0,0,3,6,0,3,9,2,2,0,0,0,0,0,2,2,0,2,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 11,John Avalos,OpenSeat,9,9,26909,24673,19317,6964,0.2822519,1,10225,0.5293265,.5164350000000001,0.4144206,16487,19538,12742,1826.0,410.0,0.0152365379612769,552.0,62.0,0.0,1742.0,3552.0,5356,3168.0,236.0,0.7457528476013635,36083,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict11_tab1,,2,7,0,1,1,3,1,1,1,1,7,8,1,4,0,0,0,2,1,1,0,1,5,5,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 1,Eric Mar,OpenSeat,9,9,31694,28756,25957,11649,0.4050981,1,13152,0.5066841,.5998748,0.4573654,16762,21640,17250,2696.0,242.0,0.0076355146084432,332.0,18.0,0.0,861.0,1920.0,2799,2311.0,131.0,0.7839616107648165,40428,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11042008_BoardofSupervisorsDistrict1_tab1,,2,7,0,1,0,0,0,4,4,1,5,9,2,1,0,0,0,0,0,3,0,0,3,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2008,11/4/2008,Board of Supervisors District 4,Carmen Chu,Incumbent*,3,1,31628,29439,29439,15405,0.5232854,1,15405,0.5232854,.8136146,0.5232854,15331,20079,23952,2106.0,83.0,0.0026242569874794,150.0,0.0,0.0,0.0,0.0,0,4160.0,191.0,0.7731684063852152,40907,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,"Incumbent appointed September, 2007",SanFrancisco_11042008_BoardofSupervisorsDistrict4_tab1,,1,2,0,1,0,0,0,1,2,0,1,3,1,2,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2010,11/2/2010,City Council District 6,Desley Brooks,Incumbent,3,1,14040,12911,12911,8282,0.6414685,1,8282,0.6414685,.8593447000000001,0.6414685,7187,9056,11095,1117.0,12.0,0.0008547008547009,64.0,0.0,0.0,0.0,0.0,0,2136.0,128.0,0.5456453305351522,25731,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11022010_CityCouncilDistrict6_tab1,,2,1,0,1,1,1,0,0,1,0,2,3,2,1,0,0,1,1,0,0,1,0,2,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2010,11/2/2010,School Director District 6,Christopher Dobbins,Incumbent,1,1,14040,10165,10165,9908,0.9747172,1,9908,0.9747172,.9810133000000001,0.9747172,9970,825,9972,3868.0,7.0,0.0004985754985755,15.0,0.0,0.0,0.0,0.0,0,3234.0,91.0,0.5456453305351522,25731,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11022010_SchoolDirectorDistrict6_tab1,,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2010,11/2/2010,Board of Supervisors District 6,Jane Kim,OpenSeat,14,14,25057,21086,16393,6621,0.3139998,1,8865,0.5407796,.5703785,0.4204211,12714,15503,12027,3614.0,357.0,0.0142475156642854,438.0,29.0,0.0,1553.0,3111.0,4693,3024.0,158.0,0.5449306250271846,45982,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,,4,10,0,1,2,1,0,2,8,0,5,13,3,0,0,0,0,0,0,1,2,0,1,3,1,0,0,1,0,1,0,0.0,11,1,0,local,yes
Oakland,CA,2010,11/2/2010,School Director District 4,Gary D. Yee,Incumbent,2,1,23884,18997,18997,13043,0.6865821,1,13043,0.6865821,.8733484,0.6865821,10483,10738,16591,4871.0,16.0,0.0006699045386032,40.0,0.0,0.0,0.0,0.0,0,2668.0,92.0,0.6859867306200994,34817,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11022010_SchoolDirectorDistrict4_tab1,,0,2,0,1,0,0,0,1,1,0,1,2,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Oakland,CA,2010,11/2/2010,City Council District 2,Patricia Kernighan,Incumbent,2,1,15243,13633,13633,8954,0.6567887,1,8954,0.6567887,.8299714,0.6567887,6946,7190,11315,1599.0,11.0,0.0007216427212491,38.0,0.0,0.0,0.0,0.0,0,2492.0,158.0,0.6022282801943819,25311,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11022010_CityCouncilDistrict2_tab1,,2,0,0,1,0,0,0,1,1,0,1,2,2,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
San Leandro,CA,2010,11/2/2010,Mayor,Stephen H. Cassidy,Challenger,6,6,23494,22484,20322,7908,0.3517168000000001,2,10277,0.5057081,.6489059,0.4570806000000001,13636,16959,14590,955.0,55.0,0.0023410232399762,179.0,28.0,0.0,1229.0,905.0,2162,2667.0,137.0,0.5811031412317585,40430,Y,Y,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11022010_Mayor_tab1,,2,4,0,1,0,0,0,0,6,0,0,6,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2010,11/2/2010,Board of Supervisors District 2,Mark E. Farrell,OpenSeat,6,6,28911,24094,22594,9700,0.4025899,2,11426,0.5057095,.6067486000000001,0.4742259,10211,14678,14619,4731.0,86.0,0.0029746463283871,151.0,11.0,0.0,693.0,796.0,1500,4217.0,111.0,0.6236329515304472,46359,Y,Y,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11022010_BoardofSupervisorsDistrict2_tab1,,4,2,0,1,1,1,0,0,4,0,2,6,2,2,0,0,1,0,0,0,3,0,1,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Leandro,CA,2010,11/2/2010,County Council District 3,Diana Souza,Incumbent,1,1,23494,17691,17691,17183,0.9712848,1,17183,0.9712848,.9793115,0.9712848,17323,1389,17325,5780.0,23.0,0.0009789733548991,33.0,0.0,0.0,0.0,0.0,0,5020.0,343.0,0.5811031412317585,40430,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11022010_CountyCouncilDistrict3_tab1,,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
Oakland,CA,2010,11/2/2010,City Auditor,Courtney Ruby,Incumbent,2,1,122268,97625,97625,65335,0.6692446,1,65335,0.6692446,.8773265000000001,0.6692446,56844,58495,85649,24521.0,122.0,0.0009978080936958,363.0,0.0,0.0,0.0,0.0,0,21148.0,1166.0,0.6009170930215414,203469,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11022010_CityAuditor_tab1,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Berkeley,CA,2010,11/2/2010,City Council District 1,Linda Maio,Incumbent,4,1,6426,5700,5700,3735,0.6552632,1,3735,0.6552632,.8394737000000001,0.6552632,2651,3620,4785,719.0,7.0,0.0010893246187364,24.0,0.0,0.0,0.0,0.0,0,518.0,36.0,0.6804320203303685,9444,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11022010_CityCouncilDistrict1_tab1,,2,2,0,1,0,0,0,0,4,0,0,4,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
